total_rec_prncp,last_fico_range_high,last_fico_range_low,last_pymnt_delta,last_pymnt_amnt,zip_code,is_bad
7e3,749,745,608.0,230.9,076xx,0.0
17e3,639,635,1096.0,563.9,207xx,0.0
12250.0,734,730,1096.0,415.28,222xx,0.0
9200.0,689,685,243.0,7836.68,028xx,0.0
3400.0,709,705,822.0,622.12,481xx,0.0
15599.99,684,680,1096.0,61.55,352xx,0.0
3e3,714,710,31.0,3028.04,328xx,0.0
1e3,679,675,1096.0,37.03,482xx,0.0
1625.99,514,510,243.0,320.65,201xx,1.0
5e3,674,670,1096.0,188.38,080xx,0.0
3e3,654,650,1066.0,208.51,112xx,0.0
1900.0,734,730,365.0,1.36,841xx,0.0
1e4,739,735,1096.0,365.23,410xx,0.0
1e4,709,705,1096.0,378.62,322xx,0.0
14e3,654,650,945.0,80.23,752xx,0.0
19999.99,784,780,974.0,24.34,551xx,0.0
1800.0,754,750,62.0,1771.3,198xx,0.0
5e3,764,760,62.0,4931.27,551xx,0.0
6e3,744,740,1005.0,790.63,104xx,0.0
5e3,714,710,974.0,712.56,850xx,0.0
1e3,649,645,1096.0,39.29,997xx,0.0
12e3,694,690,1096.0,409.43,140xx,0.0
3500.0,634,630,1127.0,21.13,804xx,0.0
2e4,694,690,669.0,9457.49,980xx,0.0
5908.51,649,645,639.0,346.62,232xx,1.0
5399.99,669,665,822.0,1943.19,146xx,0.0
6e3,769,765,1096.0,201.16,441xx,0.0
5e3,779,775,304.0,3942.39,606xx,0.0
3700.0,749,745,608.0,2034.6,160xx,0.0
6400.0,809,805,1096.0,219.01,770xx,0.0
9e3,719,715,1096.0,320.95,207xx,0.0
15999.99,724,720,853.0,824.38,481xx,0.0
7e3,704,700,1096.0,255.44,068xx,0.0
11999.99,674,670,1096.0,436.36,940xx,0.0
12e3,629,625,123.0,11629.5,152xx,0.0
12e3,729,725,92.0,11548.65,292xx,0.0
9e3,779,775,1096.0,306.26,018xx,0.0
12e3,779,775,853.0,3378.83,981xx,0.0
4e3,764,760,1096.0,136.64,761xx,0.0
16e3,714,710,488.0,10266.45,212xx,0.0
3566.58,524,520,518.0,282.4,913xx,1.0
12230.12,669,665,608.0,902.5,953xx,1.0
6400.0,789,785,1096.0,213.15,309xx,0.0
3012.1,534,530,792.0,50.39,071xx,1.0
1500.0,589,585,1096.0,64.58,021xx,0.0
3e3,699,695,1096.0,108.15,950xx,0.0
3e3,739,735,1096.0,100.14,606xx,0.0
5e3,704,700,1066.0,131.99,673xx,0.0
7500.0,639,635,457.0,23.31,490xx,0.0
4e3,774,770,1096.0,145.22,306xx,0.0
3e3,689,685,1126.0,100.53,606xx,0.0
6e3,754,750,945.0,1126.82,787xx,0.0
6200.0,654,650,914.0,1494.87,919xx,0.0
3e3,534,530,1096.0,111.27,327xx,0.0
2e3,549,545,1096.0,69.71,295xx,0.0
3893.39,534,530,792.0,311.64,926xx,1.0
25e3,739,735,1096.0,852.64,020xx,0.0
5e3,559,555,1096.0,166.68,145xx,0.0
8800.0,679,675,1096.0,339.08,021xx,0.0
3e3,699,695,304.0,7.37,310xx,0.0
25e3,679,675,1066.0,1727.38,200xx,0.0
7800.0,674,670,792.0,2739.05,113xx,0.0
3127.09,609,605,335.0,723.82,103xx,1.0
5e3,769,765,1096.0,168.57,075xx,0.0
9600.0,779,775,183.0,4657.0,820xx,0.0
565.33,699,695,184.0,133.87,711xx,1.0
1915.4,614,610,153.0,523.42,330xx,1.0
5e3,694,690,1096.0,187.81,194xx,0.0
5400.0,614,610,1066.0,381.49,981xx,0.0
19199.99,714,710,669.0,8946.31,024xx,0.0
15e3,614,610,883.0,3939.32,850xx,0.0
5e3,759,755,1096.0,164.37,300xx,0.0
17999.99,784,780,1096.0,630.64,941xx,0.0
25e3,684,680,639.0,12434.34,731xx,0.0
16999.99,759,755,549.0,535.88,940xx,0.0
4e3,714,710,1096.0,132.58,770xx,0.0
12250.0,584,580,334.0,10255.18,301xx,0.0
4200.0,754,750,1096.0,170.29,146xx,0.0
5e3,589,585,1127.0,12.55,917xx,0.0
1e4,799,795,487.0,6443.22,243xx,0.0
1e4,729,725,1096.0,353.61,442xx,0.0
6e3,754,750,1126.0,199.9,300xx,0.0
1e4,704,700,1127.0,357.08,350xx,0.0
9e3,739,735,1126.0,304.28,296xx,0.0
9e3,684,680,608.0,4690.82,210xx,0.0
14999.99,759,755,761.0,2941.45,333xx,0.0
9600.0,724,720,427.0,30.35,594xx,0.0
1e4,674,670,974.0,1625.68,326xx,0.0
7e3,784,780,1096.0,250.82,481xx,0.0
3200.0,739,735,1096.0,115.19,958xx,0.0
2e3,699,695,610.0,1105.03,958xx,0.0
1e4,689,685,699.0,4755.15,953xx,0.0
5e3,794,790,883.0,24.43,941xx,0.0
4e3,539,535,975.0,765.44,350xx,0.0
2500.0,779,775,61.0,2538.45,112xx,0.0
8e3,689,685,1126.0,276.78,750xx,0.0
6e3,709,705,215.0,5159.27,941xx,0.0
7400.0,664,660,1126.0,543.63,980xx,0.0
2e4,659,655,1096.0,735.07,074xx,0.0
12e3,799,795,822.0,3574.32,212xx,0.0
12e3,754,750,457.0,28.32,914xx,0.0
2500.0,589,585,215.0,2190.42,142xx,0.0
1e4,709,705,1126.0,360.95,949xx,0.0
3527.69,659,655,700.0,205.38,956xx,1.0
8e3,704,700,122.0,7706.64,452xx,0.0
19999.99,724,720,580.0,10985.07,222xx,0.0
25e3,734,730,427.0,22.61,980xx,0.0
4800.0,784,780,1096.0,189.88,232xx,0.0
1934.65,574,570,914.0,79.24,341xx,1.0
2523.54,654,650,304.0,499.9,941xx,1.0
1e4,754,750,1126.0,341.05,801xx,0.0
3e3,669,665,822.0,1050.91,902xx,0.0
5e3,799,795,1126.0,171.68,660xx,0.0
208.55,609,605,92.0,183.69,307xx,1.0
1418.1,534,530,365.0,173.46,361xx,1.0
10700.0,744,740,1127.0,20.69,074xx,0.0
1e3,564,560,1126.0,38.08,984xx,0.0
1e4,704,700,1096.0,346.86,329xx,0.0
9999.99,659,655,1096.0,348.68,926xx,0.0
1e3,789,785,699.0,456.95,054xx,0.0
7e3,754,750,1096.0,288.64,606xx,0.0
2e4,759,755,1096.0,683.21,112xx,0.0
7200.0,694,690,608.0,3743.38,230xx,0.0
9600.0,669,665,699.0,3420.86,919xx,0.0
2e4,824,820,1035.0,2620.98,902xx,0.0
11999.99,669,665,1126.0,437.87,902xx,0.0
16e3,634,630,1126.0,559.49,926xx,0.0
12e3,719,715,1126.0,459.63,301xx,0.0
19400.0,799,795,1004.0,3178.43,871xx,0.0
13e3,754,750,610.0,4846.73,750xx,0.0
2800.0,684,680,1126.0,105.21,629xx,0.0
4550.0,599,595,1004.0,751.21,946xx,0.0
1e4,714,710,639.0,4969.64,112xx,0.0
6800.0,664,660,1096.0,246.76,185xx,0.0
1600.0,674,670,944.0,345.7,631xx,0.0
4e3,674,670,579.0,6.51,660xx,0.0
3820.76,649,645,852.0,211.25,296xx,1.0
7e3,619,615,1126.0,250.5,922xx,0.0
23475.0,714,710,1096.0,801.62,015xx,0.0
6e3,739,735,974.0,11.55,015xx,0.0
18399.99,679,675,1096.0,634.78,930xx,0.0
6250.0,599,595,1126.0,241.06,764xx,0.0
1e4,749,745,913.0,2599.37,440xx,0.0
6e3,709,705,1126.0,218.76,062xx,0.0
3200.0,689,685,1126.0,117.96,442xx,0.0
4200.0,749,745,1126.0,140.01,970xx,0.0
3671.05,544,540,638.0,218.34,219xx,1.0
17400.0,684,680,1096.0,643.45,070xx,0.0
16e3,729,725,1035.0,1577.69,050xx,0.0
5231.62,654,650,579.0,25.67,080xx,1.0
12e3,709,705,852.0,3835.25,982xx,0.0
1e4,599,595,1126.0,355.05,913xx,0.0
1e4,709,705,1096.0,359.67,112xx,0.0
5485.82,584,580,579.0,394.36,762xx,1.0
2063.82,609,605,304.0,608.76,082xx,1.0
8399.99,614,610,518.0,5102.95,782xx,0.0
3200.0,774,770,730.0,1370.13,975xx,0.0
12e3,719,715,1004.0,1971.18,850xx,0.0
4450.0,769,765,1035.0,577.93,327xx,0.0
1e4,699,695,1126.0,363.54,029xx,0.0
15e3,819,815,457.0,10308.52,088xx,0.0
2700.0,719,715,1126.0,92.35,765xx,0.0
15e3,719,715,1126.0,526.13,731xx,0.0
1032.56,529,525,122.0,508.84,344xx,1.0
12e3,714,710,1126.0,415.12,401xx,0.0
1089.48,649,645,274.0,321.8,600xx,1.0
16e3,829,825,1096.0,543.47,111xx,0.0
4e3,689,685,1126.0,158.11,078xx,0.0
2e4,734,730,1126.0,716.15,083xx,0.0
12e3,729,725,548.0,670.63,926xx,0.0
3600.0,709,705,1126.0,133.58,027xx,0.0
8e3,639,635,1096.0,285.19,802xx,0.0
12500.0,764,760,975.0,2396.77,786xx,0.0
4e3,794,790,1096.0,34.24,926xx,0.0
1600.0,629,625,1126.0,64.19,220xx,0.0
4e3,584,580,273.0,2293.91,329xx,0.0
8e3,664,660,1126.0,278.62,551xx,0.0
6200.0,569,565,1157.0,14.11,019xx,0.0
5e3,654,650,1126.0,178.25,118xx,0.0
1e3,724,720,426.0,3.81,125xx,0.0
12999.99,779,775,975.0,417.29,951xx,0.0
9600.0,624,620,183.0,8819.57,331xx,0.0
7200.0,794,790,791.0,2708.54,672xx,0.0
5600.0,599,595,975.0,1102.84,785xx,0.0
15e3,779,775,822.0,5249.61,604xx,0.0
4800.0,774,770,1126.0,176.8,840xx,0.0
1300.0,794,790,1126.0,50.53,113xx,0.0
3e3,694,690,669.0,1508.53,302xx,0.0
2800.0,759,755,1126.0,96.28,079xx,0.0
8e3,664,660,944.0,317.28,926xx,0.0
3200.0,734,730,944.0,738.69,021xx,0.0
1e4,729,725,883.0,2938.56,541xx,0.0
8e3,834,830,1065.0,63.18,130xx,0.0
3e3,769,765,1126.0,111.06,190xx,0.0
15200.0,724,720,1126.0,528.86,980xx,0.0
3e3,774,770,791.0,1128.95,201xx,0.0
12e3,739,735,730.0,5138.94,334xx,0.0
6e3,614,610,1126.0,224.24,364xx,0.0
3500.0,704,700,1096.0,245.45,319xx,0.0
2904.47,524,520,791.0,70.0,770xx,1.0
12e3,699,695,638.0,12.88,622xx,0.0
8e3,769,765,669.0,3879.36,088xx,0.0
25e3,719,715,883.0,7239.04,606xx,0.0
5e3,714,710,518.0,18.14,209xx,0.0
24999.99,809,805,638.0,13014.3,532xx,0.0
12999.99,664,660,1157.0,39.3,951xx,0.0
8800.0,759,755,1126.0,298.85,778xx,0.0
3100.0,774,770,1126.0,109.69,789xx,0.0
16e3,714,710,1126.0,576.36,850xx,0.0
2425.97,649,645,304.0,402.42,928xx,1.0
2e4,734,730,548.0,24.07,954xx,0.0
5e3,734,730,822.0,1674.38,914xx,0.0
18782.16,499,0,1035.0,754.95,856xx,1.0
10400.0,774,770,1126.0,365.99,921xx,0.0
4200.0,704,700,638.0,2203.46,554xx,0.0
2e4,729,725,365.0,15301.65,021xx,0.0
5e3,734,730,1126.0,178.42,079xx,0.0
7500.0,779,775,913.0,652.88,308xx,0.0
2e4,564,560,1126.0,676.53,062xx,0.0
8e3,804,800,1126.0,282.98,921xx,0.0
14400.0,679,675,245.0,12432.85,531xx,0.0
5019.55,669,665,975.0,200.8,240xx,1.0
25e3,739,735,304.0,20368.36,949xx,0.0
6600.0,819,815,183.0,71.95,782xx,0.0
5e3,794,790,791.0,18.49,481xx,0.0
15e3,759,755,30.0,15141.83,605xx,0.0
1e4,599,595,245.0,9824.3,860xx,0.0
12e3,659,655,975.0,279.91,704xx,0.0
7362.72,624,620,638.0,481.36,346xx,1.0
1880.59,664,660,273.0,340.76,604xx,1.0
6e3,819,815,1126.0,200.85,481xx,0.0
12e3,739,735,638.0,6309.59,222xx,0.0
9199.99,534,530,1126.0,325.02,489xx,0.0
3700.0,529,525,1126.0,141.81,891xx,0.0
4800.0,764,760,395.0,10.29,331xx,0.0
4e3,749,745,30.0,4032.94,130xx,0.0
4500.0,689,685,1157.0,17.86,112xx,0.0
7e3,709,705,1126.0,254.05,926xx,0.0
19999.99,664,660,1126.0,685.81,959xx,0.0
3500.0,754,750,1096.0,120.28,112xx,0.0
1e4,679,675,395.0,7043.72,950xx,0.0
9500.0,774,770,1004.0,18.39,539xx,0.0
12e3,804,800,822.0,3739.74,302xx,0.0
7e3,804,800,1065.0,683.4,325xx,0.0
1449.52,579,575,122.0,552.59,300xx,1.0
2500.0,619,615,1126.0,13.11,452xx,0.0
651.88,634,630,122.0,235.33,937xx,1.0
5e3,759,755,1096.0,178.95,010xx,0.0
5e3,809,805,1096.0,177.1,117xx,0.0
2232.2,629,625,273.0,320.95,496xx,1.0
8800.0,754,750,214.0,7567.94,303xx,0.0
1636.51,699,695,579.0,113.28,114xx,1.0
8e3,779,775,760.0,2749.67,850xx,0.0
5e3,629,625,944.0,160.66,334xx,0.0
8500.0,599,595,1157.0,15.69,104xx,0.0
5e3,749,745,1096.0,175.04,947xx,0.0
6400.0,774,770,699.0,204.99,921xx,0.0
9200.0,694,690,1096.0,332.08,356xx,0.0
1878.7,644,640,122.0,666.3,117xx,1.0
4e3,764,760,1096.0,149.01,030xx,0.0
7800.0,619,615,1096.0,303.33,414xx,0.0
1e4,609,605,1096.0,368.63,346xx,0.0
1143.75,629,625,214.0,238.53,917xx,1.0
4e3,799,795,61.0,2618.2,220xx,0.0
16e3,564,560,1096.0,543.69,258xx,0.0
4e3,679,675,518.0,2207.95,326xx,0.0
5e3,739,735,822.0,1588.45,606xx,0.0
15e3,759,755,1096.0,566.77,105xx,0.0
5e3,784,780,1096.0,172.88,900xx,0.0
6400.0,559,555,1096.0,235.69,891xx,0.0
12e3,724,720,1096.0,409.85,532xx,0.0
1e4,754,750,1096.0,222.51,100xx,0.0
11500.0,719,715,610.0,20.89,142xx,0.0
4800.0,714,710,122.0,4508.55,352xx,0.0
3e3,704,700,1096.0,115.09,850xx,0.0
5e3,589,585,852.0,1413.31,946xx,0.0
6500.0,694,690,822.0,46.01,481xx,0.0
4e3,734,730,852.0,24.75,926xx,0.0
4800.0,704,700,1096.0,174.11,152xx,0.0
13625.0,629,625,1157.0,254.51,103xx,0.0
1e4,784,780,30.0,10079.29,799xx,0.0
6e3,709,705,245.0,4219.58,750xx,0.0
6e3,724,720,1096.0,201.48,940xx,0.0
6e3,574,570,1035.0,621.35,331xx,0.0
7200.0,724,720,426.0,4880.73,571xx,0.0
1e4,679,675,1096.0,367.13,752xx,0.0
13500.0,634,630,518.0,26.28,236xx,0.0
6400.0,824,820,1096.0,216.74,218xx,0.0
22800.0,549,545,1279.0,256.54,221xx,0.0
6e3,684,680,1065.0,386.82,926xx,0.0
2500.0,699,695,1096.0,95.1,591xx,0.0
4e3,734,730,944.0,62.0,077xx,0.0
3200.0,704,700,1096.0,109.39,980xx,0.0
1700.0,584,580,1096.0,62.85,445xx,0.0
7600.0,649,645,1004.0,1254.05,782xx,0.0
6e3,684,680,852.0,1750.41,201xx,0.0
3e3,784,780,1096.0,106.52,950xx,0.0
178.14,499,0,30.0,275.07,980xx,1.0
2e3,619,615,1096.0,74.64,338xx,0.0
21e3,629,625,822.0,7009.83,210xx,0.0
4325.0,714,710,426.0,2973.3,972xx,0.0
4988.33,669,665,944.0,429.46,329xx,1.0
1e4,794,790,1096.0,351.9,554xx,0.0
4e3,774,770,518.0,2429.92,322xx,0.0
7e3,744,740,214.0,6019.85,921xx,0.0
6e3,719,715,1096.0,225.96,956xx,0.0
2400.0,589,585,1096.0,88.25,070xx,0.0
13999.99,649,645,1096.0,471.32,105xx,0.0
3250.0,534,530,487.0,553.05,447xx,0.0
6e3,779,775,1096.0,223.61,787xx,0.0
25e3,784,780,610.0,13333.04,113xx,0.0
6e3,709,705,1096.0,224.82,067xx,0.0
5550.0,659,655,1096.0,198.29,940xx,0.0
6e3,794,790,457.0,3868.69,760xx,0.0
5e3,774,770,1096.0,180.07,086xx,0.0
11200.0,649,645,1096.0,439.77,640xx,0.0
9600.0,744,740,395.0,5666.44,765xx,0.0
2400.0,594,590,1096.0,93.34,303xx,0.0
1987.72,529,525,214.0,31.22,078xx,1.0
1e4,719,715,1096.0,396.52,352xx,0.0
1500.0,764,760,487.0,3.61,551xx,0.0
3e3,574,570,1096.0,118.03,945xx,0.0
20200.0,824,820,1096.0,715.54,112xx,0.0
1076.63,659,655,153.0,309.29,890xx,1.0
9e3,749,745,944.0,1781.36,606xx,0.0
2e3,599,595,1096.0,78.66,112xx,0.0
25e3,679,675,273.0,20617.94,606xx,0.0
7200.0,774,770,1096.0,246.41,553xx,0.0
2946.41,524,520,852.0,150.0,604xx,1.0
17e3,739,735,548.0,39.18,328xx,0.0
9600.0,754,750,699.0,4271.1,137xx,0.0
1e4,729,725,1096.0,347.66,852xx,0.0
8500.0,699,695,1096.0,296.03,396xx,0.0
6e3,664,660,1126.0,225.77,076xx,0.0
18e3,764,760,1004.0,2323.3,261xx,0.0
16999.99,769,765,669.0,17.43,488xx,0.0
7e3,714,710,1096.0,246.87,117xx,0.0
8e3,714,710,1096.0,294.57,913xx,0.0
9999.98,759,755,1096.0,343.68,150xx,0.0
7e3,669,665,1096.0,269.51,190xx,0.0
4006.66,689,685,214.0,871.16,350xx,1.0
15e3,779,775,975.0,2447.8,967xx,0.0
6e3,639,635,1096.0,227.38,606xx,0.0
6e3,834,830,791.0,2015.14,327xx,0.0
4486.36,499,0,579.0,804.25,302xx,1.0
19e3,744,740,1096.0,642.11,142xx,0.0
9375.44,584,580,822.0,26.0,027xx,1.0
15e3,779,775,1096.0,555.73,941xx,0.0
115.14,719,715,61.0,84.05,974xx,1.0
12799.99,694,690,1096.0,436.35,321xx,0.0
7e3,734,730,1096.0,237.15,302xx,0.0
24999.99,729,725,1096.0,890.54,430xx,0.0
6e3,639,635,760.0,33.39,314xx,0.0
1e4,714,710,730.0,4054.3,926xx,0.0
9600.0,779,775,1126.0,14.98,607xx,0.0
3600.0,659,655,1004.0,487.72,757xx,0.0
2150.0,714,710,1096.0,84.24,331xx,0.0
4940.75,649,645,610.0,333.94,945xx,1.0
15600.0,759,755,610.0,412.56,752xx,0.0
1500.0,689,685,1096.0,53.11,604xx,0.0
2100.0,674,670,426.0,4.65,921xx,0.0
6e3,659,655,1126.0,16.38,404xx,0.0
1500.0,744,740,1096.0,61.17,212xx,0.0
11300.0,709,705,1096.0,440.07,719xx,0.0
9999.99,674,670,1126.0,247.25,946xx,0.0
11200.0,699,695,457.0,36.78,442xx,0.0
9e3,714,710,913.0,2046.23,114xx,0.0
15e3,819,815,487.0,9468.54,701xx,0.0
7200.0,819,815,457.0,4640.72,212xx,0.0
2800.0,834,830,1096.0,99.3,327xx,0.0
1e4,689,685,791.0,3465.06,761xx,0.0
7200.0,689,685,1096.0,241.85,856xx,0.0
15e3,709,705,30.0,15145.92,993xx,0.0
1800.0,554,550,1126.0,7.88,303xx,0.0
1368.37,689,685,153.0,379.66,327xx,1.0
1e4,749,745,699.0,4283.28,029xx,0.0
6e3,694,690,1096.0,213.89,550xx,0.0
2500.0,739,735,1096.0,99.81,908xx,0.0
7700.0,819,815,1096.0,283.87,101xx,0.0
15e3,694,690,883.0,3895.87,107xx,0.0
1e4,669,665,1096.0,368.4,762xx,0.0
1200.0,699,695,518.0,723.98,530xx,0.0
7e3,594,590,1126.0,25.48,217xx,0.0
5e3,714,710,1096.0,189.89,775xx,0.0
8850.34,634,630,579.0,624.75,633xx,1.0
18e3,784,780,1096.0,629.89,786xx,0.0
4e3,729,725,1096.0,148.15,761xx,0.0
4058.24,499,0,610.0,550.46,234xx,1.0
6500.0,779,775,1096.0,234.73,212xx,0.0
779.66,664,660,183.0,190.83,130xx,1.0
6999.99,689,685,1096.0,237.13,208xx,0.0
2e4,704,700,1096.0,697.66,021xx,0.0
2500.0,659,655,975.0,420.15,919xx,0.0
8400.0,719,715,518.0,2199.35,200xx,0.0
6e3,639,635,1096.0,219.19,704xx,0.0
13e3,829,825,610.0,6677.42,088xx,0.0
11250.0,714,710,1096.0,383.5,150xx,0.0
11999.98,654,650,1096.0,408.73,441xx,0.0
9600.0,759,755,760.0,3554.59,079xx,0.0
4e3,694,690,1096.0,136.96,021xx,0.0
9100.0,669,665,395.0,56.51,836xx,0.0
6e3,669,665,579.0,2861.59,103xx,0.0
3600.0,734,730,1096.0,118.55,540xx,0.0
8572.55,549,545,518.0,660.27,200xx,1.0
5500.0,694,690,1096.0,207.2,201xx,0.0
14900.0,739,735,610.0,7649.06,941xx,0.0
3600.0,769,765,1127.0,122.03,146xx,0.0
2500.0,654,650,1065.0,25.13,323xx,0.0
8508.89,529,525,883.0,359.38,740xx,1.0
1e4,669,665,610.0,5296.89,956xx,0.0
3500.0,604,600,1126.0,8.38,131xx,0.0
12e3,739,735,1096.0,405.87,117xx,0.0
6500.0,724,720,487.0,20.63,982xx,0.0
16e3,699,695,1065.0,42.12,914xx,0.0
10599.99,709,705,1096.0,366.17,303xx,0.0
2400.0,554,550,1096.0,165.34,841xx,0.0
7200.0,584,580,1096.0,284.32,770xx,0.0
8002.29,639,635,487.0,663.28,080xx,1.0
9250.0,769,765,1096.0,343.55,442xx,0.0
15e3,809,805,944.0,3356.97,941xx,0.0
25e3,759,755,1096.0,853.94,208xx,0.0
14999.98,704,700,1096.0,521.38,088xx,0.0
19999.99,574,570,1096.0,672.08,906xx,0.0
1800.0,779,775,1096.0,66.09,934xx,0.0
1e4,784,780,1096.0,370.71,300xx,0.0
8500.0,749,745,1035.0,81.94,198xx,0.0
15999.99,669,665,1096.0,572.41,444xx,0.0
9500.0,734,730,1096.0,326.32,112xx,0.0
16e3,734,730,457.0,10993.82,995xx,0.0
12500.0,794,790,487.0,7801.0,208xx,0.0
4496.51,589,585,852.0,91.91,300xx,1.0
4975.0,799,795,334.0,5.47,044xx,0.0
3e3,714,710,791.0,1140.94,904xx,0.0
3e3,549,545,487.0,2314.12,117xx,0.0
19999.99,699,695,1096.0,693.95,956xx,0.0
6e3,729,725,1096.0,219.69,392xx,0.0
1333.48,524,520,638.0,84.43,774xx,1.0
1e4,769,765,1035.0,1310.78,330xx,0.0
1e4,694,690,638.0,118.68,912xx,0.0
4e3,789,785,1065.0,280.66,191xx,0.0
3200.0,824,820,1096.0,109.31,071xx,0.0
3500.0,709,705,1035.0,19.18,925xx,0.0
1e4,759,755,426.0,2.27,802xx,0.0
4e3,674,670,1096.0,268.89,200xx,0.0
5e3,734,730,1127.0,170.47,860xx,0.0
1302.55,499,0,760.0,66.33,711xx,1.0
12e3,719,715,30.0,12117.69,330xx,0.0
3e3,774,770,1127.0,99.81,067xx,0.0
2e4,719,715,1127.0,705.3,016xx,0.0
14999.99,739,735,883.0,22.26,193xx,0.0
3e3,629,625,1096.0,104.06,900xx,0.0
1e4,789,785,853.0,3154.72,941xx,0.0
3e3,669,665,1096.0,112.97,631xx,0.0
1e4,704,700,153.0,9173.69,217xx,0.0
1764.45,634,630,183.0,385.14,305xx,1.0
17e3,779,775,1096.0,589.6,100xx,0.0
3200.0,784,780,548.0,1841.8,134xx,0.0
15e3,784,780,1096.0,517.2,023xx,0.0
5e3,684,680,1096.0,177.73,331xx,0.0
15e3,719,715,518.0,9116.96,631xx,0.0
5900.0,719,715,1065.0,154.53,554xx,0.0
13e3,704,700,883.0,3342.25,432xx,0.0
16399.99,669,665,1004.0,2207.51,231xx,0.0
1800.0,664,660,579.0,3.32,950xx,0.0
4147.83,629,625,518.0,105.05,450xx,1.0
15e3,749,745,395.0,10652.34,774xx,0.0
5999.99,679,675,1127.0,208.51,534xx,0.0
1715.89,699,695,245.0,251.05,925xx,1.0
21999.99,744,740,1127.0,734.48,070xx,0.0
6e3,639,635,1096.0,221.2,554xx,0.0
6e3,679,675,304.0,4893.92,138xx,0.0
5400.0,674,670,1157.0,98.15,984xx,0.0
7e3,739,735,1127.0,244.52,223xx,0.0
22999.99,769,765,944.0,4466.91,305xx,0.0
15e3,689,685,579.0,1079.77,296xx,0.0
1e4,724,720,1127.0,337.17,302xx,0.0
4e3,769,765,1127.0,145.54,773xx,0.0
4500.0,729,725,1066.0,453.6,600xx,0.0
7e3,619,615,1127.0,260.1,349xx,0.0
6599.99,654,650,822.0,2341.76,300xx,0.0
15e3,644,640,1096.0,513.17,871xx,0.0
2400.0,709,705,1096.0,80.25,432xx,0.0
1e3,789,785,1127.0,33.23,840xx,0.0
2400.0,574,570,761.0,56.88,772xx,0.0
1e4,739,735,1127.0,365.11,945xx,0.0
7e3,749,745,944.0,34.02,917xx,0.0
1e4,714,710,914.0,2547.38,107xx,0.0
4800.0,759,755,1096.0,180.76,331xx,0.0
8600.0,779,775,914.0,2245.45,661xx,0.0
5e3,774,770,1096.0,341.07,921xx,0.0
18e3,734,730,273.0,14750.5,200xx,0.0
4e3,734,730,365.0,3005.71,840xx,0.0
4500.0,659,655,1127.0,166.38,344xx,0.0
11500.0,794,790,1006.0,1850.31,140xx,0.0
8e3,714,710,975.0,229.16,294xx,0.0
12e3,749,745,1127.0,398.69,064xx,0.0
3e3,649,645,1127.0,103.01,110xx,0.0
1925.5,519,515,426.0,203.27,605xx,1.0
19999.99,549,545,1157.0,708.09,913xx,0.0
5e3,704,700,1127.0,182.7,920xx,0.0
9600.0,709,705,245.0,8293.45,078xx,0.0
6e3,749,745,1096.0,232.44,918xx,0.0
2e4,694,690,1127.0,674.59,630xx,0.0
6400.0,834,830,1096.0,228.62,112xx,0.0
14500.0,529,525,1127.0,493.99,023xx,0.0
14e3,689,685,548.0,7969.43,917xx,0.0
13e3,754,750,457.0,1378.5,660xx,0.0
1e4,759,755,1127.0,343.35,117xx,0.0
6e3,699,695,1096.0,221.13,020xx,0.0
6e3,704,700,638.0,2986.3,016xx,0.0
5e3,619,615,1127.0,178.18,190xx,0.0
9e3,709,705,822.0,3071.54,201xx,0.0
18e3,769,765,1096.0,626.07,220xx,0.0
9800.0,759,755,1127.0,356.11,076xx,0.0
3500.0,704,700,1127.0,131.82,334xx,0.0
4e3,704,700,153.0,3754.2,662xx,0.0
12e3,729,725,365.0,8836.61,301xx,0.0
4e3,694,690,518.0,7.22,974xx,0.0
592.69,619,615,518.0,50.66,974xx,1.0
12999.99,764,760,700.0,3831.72,200xx,0.0
6e3,664,660,1035.0,323.31,088xx,0.0
8073.27,644,640,1400.0,187.6,730xx,1.0
1e4,729,725,1127.0,369.55,917xx,0.0
18e3,749,745,335.0,14276.18,708xx,0.0
7200.0,699,695,1127.0,250.85,018xx,0.0
5500.0,734,730,153.0,5193.85,019xx,0.0
3500.0,694,690,1127.0,132.12,773xx,0.0
72.67,584,580,61.0,108.07,945xx,1.0
5e3,724,720,700.0,2252.13,111xx,0.0
14500.0,694,690,1035.0,1920.23,770xx,0.0
6250.0,559,555,61.0,6315.45,374xx,0.0
1e4,754,750,518.0,6388.4,902xx,0.0
4750.0,644,640,1127.0,179.06,185xx,0.0
18e3,674,670,730.0,7804.35,080xx,0.0
3e3,734,730,1127.0,103.61,791xx,0.0
14500.0,719,715,1127.0,486.2,014xx,0.0
3e3,749,745,853.0,15.12,197xx,0.0
17e3,759,755,1096.0,198.72,495xx,0.0
9e3,719,715,1066.0,934.36,235xx,0.0
9500.0,779,775,914.0,2144.86,951xx,0.0
16e3,799,795,1127.0,45.03,220xx,0.0
6450.0,729,725,457.0,13.36,314xx,0.0
15e3,664,660,579.0,9.84,070xx,0.0
5600.0,659,655,761.0,2278.39,919xx,0.0
3600.0,709,705,1127.0,123.32,787xx,0.0
2988.79,684,680,184.0,821.59,922xx,1.0
6e3,734,730,365.0,4425.63,606xx,0.0
9e3,699,695,1127.0,309.76,113xx,0.0
1e4,804,800,1127.0,333.03,765xx,0.0
4500.0,764,760,518.0,1111.43,297xx,0.0
15e3,669,665,1157.0,331.35,799xx,0.0
